Category,Location,Keyword,Name,URL
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Ẩm Thực Chay Tuệ - Trần Hưng Đạo,https://www.google.com/maps/place/%E1%BA%A8m+Th%E1%BB%B1c+Chay+Tu%E1%BB%87+-+Tr%E1%BA%A7n+H%C6%B0ng+%C4%90%E1%BA%A1o/data=!4m7!3m6!1s0x31752f1d9ffd715d:0x677402ed6d5f410e!8m2!3d10.7637791!4d106.6913661!16s%2Fg%2F11stzy_4ff!19sChIJXXH9nx0vdTERDkFfbe0CdGc?authuser=0&hl=en&rclk=1
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Cửa hàng thực phẩm hữu cơ Organica Quận 3,https://www.google.com/maps/place/C%E1%BB%ADa+h%C3%A0ng+th%E1%BB%B1c+ph%E1%BA%A9m+h%E1%BB%AFu+c%C6%A1+Organica+Qu%E1%BA%ADn+3/data=!4m7!3m6!1s0x31752f056213fca5:0xbc4c14410cf92cf9!8m2!3d10.7839139!4d106.6950145!16s%2Fg%2F11fl4lqlbp!19sChIJpfwTYgUvdTER-Sz5DEEUTLw?authuser=0&hl=en&rclk=1
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Hàng Dương Quán Q1,https://www.google.com/maps/place/H%C3%A0ng+D%C6%B0%C6%A1ng+Qu%C3%A1n+Q1/data=!4m7!3m6!1s0x3168532aa82ab9f1:0x5f471336cc2918b1!8m2!3d10.773527!4d106.7053407!16s%2Fg%2F1pzpkw6tp!19sChIJ8bkqqCpTaDERsRgpzDYTR18?authuser=0&hl=en&rclk=1
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Ngon Restaurant,https://www.google.com/maps/place/Ngon+Restaurant/data=!4m7!3m6!1s0x31752f48d88c3da3:0xbd0b6eeb085c542c!8m2!3d10.7774178!4d106.6996655!16s%2Fg%2F1tyzwh69!19sChIJoz2M2EgvdTERLFRcCOtuC70?authuser=0&hl=en&rclk=1
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Nhà hàng Phố 79 (Chi nhánh 01),https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Ph%E1%BB%91+79+%28Chi+nh%C3%A1nh+01%29/data=!4m7!3m6!1s0x31752f3cc5800b5f:0x93508afa2a0fa35c!8m2!3d10.7714413!4d106.6889478!16s%2Fg%2F11ysrqcw5!19sChIJXwuAxTwvdTERXKMPKvqKUJM?authuser=0&hl=en&rclk=1
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Nhà hàng Dìn Ký,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+D%C3%ACn+K%C3%BD/data=!4m7!3m6!1s0x31752f3d0c7df3a5:0xfec910ace567d42!8m2!3d10.7691776!4d106.690477!16s%2Fg%2F1tdp73b4!19sChIJpfN9DD0vdTERQn1WzgqR7A8?authuser=0&hl=en&rclk=1
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Nhà hàng hải sản & lẩu Yeebo (Quận 1) - Yeebo Seafood and Hotpot Restaurant (District 1),https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+h%E1%BA%A3i+s%E1%BA%A3n+%26+l%E1%BA%A9u+Yeebo+%28Qu%E1%BA%ADn+1%29+-+Yeebo+Seafood+and+Hotpot+Restaurant+%28District+1%29/data=!4m7!3m6!1s0x31752f4ecb1adacb:0xd38d885d98cfe8c!8m2!3d10.7817787!4d106.7059981!16s%2Fg%2F1tfwmg15!19sChIJy9oay04vdTERjP6M2YXYOA0?authuser=0&hl=en&rclk=1
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Nhà Hàng Lúa Đại Việt,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+L%C3%BAa+%C4%90%E1%BA%A1i+Vi%E1%BB%87t/data=!4m7!3m6!1s0x31752f00f7377541:0xaf232af8525bdd27!8m2!3d10.767449!4d106.693858!16s%2Fg%2F11t6421078!19sChIJQXU39wAvdTERJ91bUvgqI68?authuser=0&hl=en&rclk=1
nhà hàng,"Quận 1, TP. Hồ Chí Minh","nhà hàng ở Quận 1, TP. Hồ Chí Minh",Lac Thai Restaurant,https://www.google.com/maps/place/Lac+Thai+Restaurant/data=!4m7!3m6!1s0x31752f46ed624351:0x926e0ee982909f3e!8m2!3d10.7746015!4d106.7042242!16s%2Fg%2F1thp5h9l!19sChIJUUNi7UYvdTERPp-QgukObpI?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Nhà Hàng Maison Mận-Đỏ,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Maison+M%E1%BA%ADn-%C4%90%E1%BB%8F/data=!4m7!3m6!1s0x31752615cbb637cd:0x58d42231236126da!8m2!3d10.7931422!4d106.690195!16s%2Fg%2F11gdry1ywx!19sChIJzTe2yxUmdTER2iZhIzEi1Fg?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Côn Sơn Restaurant & Lounge,https://www.google.com/maps/place/C%C3%B4n+S%C6%A1n+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x31752fac4bc9f27d:0x7f78b7bf9cd3d81f!8m2!3d10.7843468!4d106.6850325!16s%2Fg%2F11rp0hrv8z!19sChIJffLJS6wvdTERH9jTnL-3eH8?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Ngon Restaurant,https://www.google.com/maps/place/Ngon+Restaurant/data=!4m7!3m6!1s0x31752f48d88c3da3:0xbd0b6eeb085c542c!8m2!3d10.7774178!4d106.6996655!16s%2Fg%2F1tyzwh69!19sChIJoz2M2EgvdTERLFRcCOtuC70?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Mộc Riêu Nướng Võ Văn Kiệt,https://www.google.com/maps/place/M%E1%BB%99c+Ri%C3%AAu+N%C6%B0%E1%BB%9Bng+V%C3%B5+V%C4%83n+Ki%E1%BB%87t/data=!4m7!3m6!1s0x31752f1388b34ef7:0x1fbb2b541fdf2da8!8m2!3d10.7619271!4d106.6960578!16s%2Fg%2F11clzv4nwq!19sChIJ906ziBMvdTERqC3fH1Qrux8?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Secret Garden Restaurant,https://www.google.com/maps/place/Secret+Garden+Restaurant/data=!4m7!3m6!1s0x31752f3809e41243:0x782bda7d69de8ec1!8m2!3d10.777296!4d106.6997766!16s%2Fg%2F11b6gqdn0y!19sChIJQxLkCTgvdTERwY7eaX3aK3g?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Nam Giao Restaurant,https://www.google.com/maps/place/Nam+Giao+Restaurant/data=!4m7!3m6!1s0x31752f38c8714eef:0x79447120e31aab59!8m2!3d10.7737971!4d106.6979477!16s%2Fg%2F1tfjyc12!19sChIJ705xyDgvdTERWasa4yBxRHk?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Quan Bui - Original,https://www.google.com/maps/place/Quan+Bui+-+Original/data=!4m7!3m6!1s0x317528d29d23383f:0x985e8a9c4cf4b047!8m2!3d10.7813148!4d106.7058729!16s%2Fg%2F11xcs9x4w!19sChIJPzgjndIodTERR7D0TJyKXpg?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Di Mai Restaurant,https://www.google.com/maps/place/Di+Mai+Restaurant/data=!4m7!3m6!1s0x31752f3fcbc80141:0x487d827aa00014ea!8m2!3d10.768882!4d106.6971483!16s%2Fg%2F11csqk2_p1!19sChIJQQHIyz8vdTER6hQAoHqCfUg?authuser=0&hl=en&rclk=1
món Việt,"Quận 1, TP. Hồ Chí Minh","món Việt ở Quận 1, TP. Hồ Chí Minh",Pho Viet Nam,https://www.google.com/maps/place/Pho+Viet+Nam/data=!4m7!3m6!1s0x31752fba354e2425:0xa794a1a48ee7a0ca!8m2!3d10.771386!4d106.6961339!16s%2Fg%2F11sbfdzrgc!19sChIJJSRONbovdTERyqDnjqShlKc?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",Nhà Hàng Hàn Quốc DORAN DORAN - 도란 도란 한식당,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+H%C3%A0n+Qu%E1%BB%91c+DORAN+DORAN+-+%EB%8F%84%EB%9E%80+%EB%8F%84%EB%9E%80+%ED%95%9C%EC%8B%9D%EB%8B%B9/data=!4m7!3m6!1s0x31752ff8ed686e27:0x1538ce5831d6929d!8m2!3d10.7645678!4d106.6943001!16s%2Fg%2F11k3pymxcr!19sChIJJ25o7fgvdTERnZLWMVjOOBU?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",Palsaik Hàn Quốc BBQ (Đông Du),https://www.google.com/maps/place/Palsaik+H%C3%A0n+Qu%E1%BB%91c+BBQ+%28%C4%90%C3%B4ng+Du%29/data=!4m7!3m6!1s0x31752f80229c59bd:0x3d41d4dd7c49da2!8m2!3d10.775929!4d106.7044045!16s%2Fg%2F11jt3g9jcy!19sChIJvVmcIoAvdTERop3E100d1AM?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",Nhà hàng Hàn Quốc Myung Ga,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+H%C3%A0n+Qu%E1%BB%91c+Myung+Ga/data=!4m7!3m6!1s0x31752f36280da599:0xd9a160bf8110b575!8m2!3d10.7812654!4d106.7005148!16s%2Fg%2F12vqvyr5b!19sChIJmaUNKDYvdTERdbUQgb9godk?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",Matchandeul BBQ,https://www.google.com/maps/place/Matchandeul+BBQ/data=!4m7!3m6!1s0x31752f6bdd9ec807:0xe2446b4265511760!8m2!3d10.7689445!4d106.6896309!16s%2Fg%2F11hz9bf5jn!19sChIJB8ie3WsvdTERYBdRZUJrROI?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",NHÀ HÀNG HÀN QUỐC XÊ - UN,https://www.google.com/maps/place/NH%C3%80+H%C3%80NG+H%C3%80N+QU%E1%BB%90C+X%C3%8A+-+UN/data=!4m7!3m6!1s0x31752ff46280d363:0x5e650fa4d4e8ab04!8m2!3d10.766613!4d106.687892!16s%2Fg%2F11v9k6ms6r!19sChIJY9OAYvQvdTERBKvo1KQPZV4?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",BULMAKYEOLSAM [Quận 1],https://www.google.com/maps/place/BULMAKYEOLSAM+%5BQu%E1%BA%ADn+1%5D/data=!4m7!3m6!1s0x31752fdcbc4e891f:0x7af6ac1f4a6b63af!8m2!3d10.7660356!4d106.6933695!16s%2Fg%2F11lds10rtg!19sChIJH4lOvNwvdTERr2NrSh-s9no?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",Korean Grill - Buzza BBQ,https://www.google.com/maps/place/Korean+Grill+-+Buzza+BBQ/data=!4m7!3m6!1s0x31752fc18cfc53a3:0x99ef0309db6e66e0!8m2!3d10.7641074!4d106.6825526!16s%2Fg%2F11s5njqts6!19sChIJo1P8jMEvdTER4GZu2wkD75k?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",GoGi House,https://www.google.com/maps/place/GoGi+House/data=!4m7!3m6!1s0x31752f4877d5a885:0x66a10150c0abe6b5!8m2!3d10.7779479!4d106.7019968!16s%2Fg%2F11cncyfhh9!19sChIJhajVd0gvdTERtearwFABoWY?authuser=0&hl=en&rclk=1
món Hàn,"Quận 1, TP. Hồ Chí Minh","món Hàn ở Quận 1, TP. Hồ Chí Minh",Kyung Bok Gung,https://www.google.com/maps/place/Kyung+Bok+Gung/data=!4m7!3m6!1s0x31752f461738a79b:0x49b1c52cd2445f03!8m2!3d10.7772243!4d106.7044828!16s%2Fg%2F11dxc_83px!19sChIJm6c4F0YvdTERA19E0izFsUk?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",Michi Sushi - 42 Nguyễn Huệ - lầu 7,https://www.google.com/maps/place/Michi+Sushi+-+42+Nguy%E1%BB%85n+Hu%E1%BB%87+-+l%E1%BA%A7u+7/data=!4m7!3m6!1s0x31752feba376584f:0x92ba9fbac054a514!8m2!3d10.7741061!4d106.7040918!16s%2Fg%2F11gl21njr7!19sChIJT1h2o-svdTERFKVUwLqfupI?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",Sushi Haru Nguyễn Thái Học,https://www.google.com/maps/place/Sushi+Haru+Nguy%E1%BB%85n+Th%C3%A1i+H%E1%BB%8Dc/data=!4m7!3m6!1s0x31752fc053ff709f:0x2d8657ec83356d93!8m2!3d10.76715!4d106.695665!16s%2Fg%2F11rkf6gl9w!19sChIJn3D_U8AvdTERk201g-xXhi0?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",Sushi Tony,https://www.google.com/maps/place/Sushi+Tony/data=!4m7!3m6!1s0x31752f157d82951d:0x9447ea04fa3407d2!8m2!3d10.7678502!4d106.7006523!16s%2Fg%2F11c52_gf1x!19sChIJHZWCfRUvdTER0gc0-gTqR5Q?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",Kyo Hannari Sushi Vincom Đồng Khởi,https://www.google.com/maps/place/Kyo+Hannari+Sushi+Vincom+%C4%90%E1%BB%93ng+Kh%E1%BB%9Fi/data=!4m7!3m6!1s0x31752f4782f39f29:0xb241ca826c29f1a1!8m2!3d10.7775769!4d106.70161!16s%2Fg%2F11sh4h6ds2!19sChIJKZ_zgkcvdTERofEpbILKQbI?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",寿司と天ぷら居酒屋かむら- Izakaya Kamura,https://www.google.com/maps/place/%E5%AF%BF%E5%8F%B8%E3%81%A8%E5%A4%A9%E3%81%B7%E3%82%89%E5%B1%85%E9%85%92%E5%B1%8B%E3%81%8B%E3%82%80%E3%82%89-+Izakaya+Kamura/data=!4m7!3m6!1s0x31752f58467e70a7:0x335ab44670af1e6f!8m2!3d10.7796607!4d106.705124!16s%2Fg%2F11rc9mwf4x!19sChIJp3B-RlgvdTERbx6vcEa0WjM?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",Sushi Hokkaido Sachi,https://www.google.com/maps/place/Sushi+Hokkaido+Sachi/data=!4m7!3m6!1s0x31752f3abf456a97:0x52221d96da9fe064!8m2!3d10.769147!4d106.6903649!16s%2Fg%2F11cs80x9gr!19sChIJl2pFvzovdTERZOCf2pYdIlI?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",ENYA - IZAKAYA,https://www.google.com/maps/place/ENYA+-+IZAKAYA/data=!4m7!3m6!1s0x31752f0cd06261db:0x62eda328a81a5158!8m2!3d10.7804259!4d106.7048677!16s%2Fg%2F11pd1vr2r7!19sChIJ22Fi0AwvdTERWFEaqCij7WI?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",MIYEN - Japanese Fusion Cuisine,https://www.google.com/maps/place/MIYEN+-+Japanese+Fusion+Cuisine/data=!4m7!3m6!1s0x31752fa55c104b53:0x72a837db2074d0b9!8m2!3d10.7782874!4d106.6984709!16s%2Fg%2F11ngnq90fz!19sChIJU0sQXKUvdTERudB0INs3qHI?authuser=0&hl=en&rclk=1
món Nhật,"Quận 1, TP. Hồ Chí Minh","món Nhật ở Quận 1, TP. Hồ Chí Minh",izakaya Matsuki,https://www.google.com/maps/place/izakaya+Matsuki/data=!4m7!3m6!1s0x3175297a45ca06b7:0x78995ec8755c4bd5!8m2!3d10.7794962!4d106.7053623!16s%2Fg%2F11p773bl4d!19sChIJtwbKRXopdTER1UtcdchemXg?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",Nhà hàng Tân Hải Vân,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+T%C3%A2n+H%E1%BA%A3i+V%C3%A2n/data=!4m7!3m6!1s0x31752f3d72a47283:0x769982d59b7e9b36!8m2!3d10.7694341!4d106.6903845!16s%2Fg%2F1tmk5_kb!19sChIJg3Kkcj0vdTERNpt-m9WCmXY?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",San Fu Lou - Cantonese Kitchen (Vincom Đồng Khởi),https://www.google.com/maps/place/San+Fu+Lou+-+Cantonese+Kitchen+%28Vincom+%C4%90%E1%BB%93ng+Kh%E1%BB%9Fi%29/data=!4m7!3m6!1s0x31752fd4427a955d:0xe510dc79fd45192a!8m2!3d10.7780263!4d106.7020418!16s%2Fg%2F11f62tc5gq!19sChIJXZV6QtQvdTERKhlF_XncEOU?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",Yu Chu - Chinese Restaurant,https://www.google.com/maps/place/Yu+Chu+-+Chinese+Restaurant/data=!4m7!3m6!1s0x31752f4833b03055:0x72d976563f0851f2!8m2!3d10.7808385!4d106.7007012!16s%2Fg%2F11bxjq3ww0!19sChIJVTCwM0gvdTER8lEIP1Z22XI?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",Dim Tu Tac,https://www.google.com/maps/place/Dim+Tu+Tac/data=!4m7!3m6!1s0x31752f420659913b:0xd4e83e57cc5610d1!8m2!3d10.7755584!4d106.7043141!16s%2Fg%2F11bwfg30tb!19sChIJO5FZBkIvdTER0RBWzFc-6NQ?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",Shang Garden,https://www.google.com/maps/place/Shang+Garden/data=!4m7!3m6!1s0x31752f3d47f2eeb5:0x4d38486016136fdb!8m2!3d10.769313!4d106.688906!16s%2Fg%2F11fy_p_233!19sChIJte7yRz0vdTER228TFmBIOE0?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",Li Bai - Authentic Cantonese Restaurant,https://www.google.com/maps/place/Li+Bai+-+Authentic+Cantonese+Restaurant/data=!4m7!3m6!1s0x31752f91eed42415:0xa178e41d3c672dda!8m2!3d10.7758069!4d106.7039095!16s%2Fg%2F11sm70dxh6!19sChIJFSTU7pEvdTER2i1nPB3keKE?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",Ocean Palace,https://www.google.com/maps/place/Ocean+Palace/data=!4m7!3m6!1s0x31752f4b6ef63625:0xcdb76952061f5755!8m2!3d10.7872199!4d106.7044943!16s%2Fg%2F1hc28v5xp!19sChIJJTb2bksvdTERVVcfBlJpt80?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",Dynasty House (Phùng Khắc Khoan),https://www.google.com/maps/place/Dynasty+House+%28Ph%C3%B9ng+Kh%E1%BA%AFc+Khoan%29/data=!4m7!3m6!1s0x31752f4c4649068d:0xf4e1c844a2318a69!8m2!3d10.7875909!4d106.6950759!16s%2Fg%2F11pd0q40c1!19sChIJjQZJRkwvdTERaYoxokTI4fQ?authuser=0&hl=en&rclk=1
món Trung,"Quận 1, TP. Hồ Chí Minh","món Trung ở Quận 1, TP. Hồ Chí Minh",San Fu Lou,https://www.google.com/maps/place/San+Fu+Lou/data=!4m7!3m6!1s0x31752f3e7e1be0ad:0x1267a480eafe82a3!8m2!3d10.7703769!4d106.6943197!16s%2Fg%2F11cn8s2hxp!19sChIJreAbfj4vdTERo4L-6oCkZxI?authuser=0&hl=en&rclk=1
món Thái,"Quận 1, TP. Hồ Chí Minh","món Thái ở Quận 1, TP. Hồ Chí Minh",Nhà hàng Tân Hải Vân,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+T%C3%A2n+H%E1%BA%A3i+V%C3%A2n/data=!4m7!3m6!1s0x31752f3d72a47283:0x769982d59b7e9b36!8m2!3d10.7694341!4d106.6903845!16s%2Fg%2F1tmk5_kb!19sChIJg3Kkcj0vdTERNpt-m9WCmXY?authuser=0&hl=en&rclk=1
món Thái,"Quận 1, TP. Hồ Chí Minh","món Thái ở Quận 1, TP. Hồ Chí Minh",San Fu Lou - Cantonese Kitchen (Vincom Đồng Khởi),https://www.google.com/maps/place/San+Fu+Lou+-+Cantonese+Kitchen+%28Vincom+%C4%90%E1%BB%93ng+Kh%E1%BB%9Fi%29/data=!4m7!3m6!1s0x31752fd4427a955d:0xe510dc79fd45192a!8m2!3d10.7780263!4d106.7020418!16s%2Fg%2F11f62tc5gq!19sChIJXZV6QtQvdTERKhlF_XncEOU?authuser=0&hl=en&rclk=1
